contigID	sample	contig	BGC category	BGC product	core start	core end	NRPS	PKS	RiPP	other	terpene
SRR5208282_k141_944924	SRR5208282	k141_944924	NRPS	NRPS	15528	22338	1	0	0	0	0
SRR5208282_k141_944924	SRR5208282	k141_944924	NRPS	NRPS	15528	22338	1	0	0	0	0
SRR5208282_k141_3613925	SRR5208282	k141_3613925	terpene	terpene	7780	8626	0	0	0	0	1
SRR5208282_k141_4453164	SRR5208282	k141_4453164	RiPP	ranthipeptide	71641	73312	0	0	1	0	0
SRR5208282_k141_4034759	SRR5208282	k141_4034759	RiPP	ranthipeptide	4397	5755	0	0	1	0	0
SRR5208282_k141_2630876	SRR5208282	k141_2630876	RiPP	lanthipeptide-class-ii	28102	31246	0	0	1	0	0
SRR5208282_k141_1088944	SRR5208282	k141_1088944	RiPP	redox-cofactor	13008	15253	0	0	1	0	0
SRR5208282_k141_2211005	SRR5208282	k141_2211005	PKS	T3PKS	13324	14380	0	1	0	0	0
SRR5208282_k141_2633046	SRR5208282	k141_2633046	NRPS	NRPS-like	0	1125	1	0	0	0	0
SRR5208282_k141_528275	SRR5208282	k141_528275	terpene	terpene	247	1171	0	0	0	0	1
SRR5208282_k141_1091598	SRR5208282	k141_1091598	RiPP	RRE-containing	40003	40255	0	0	1	0	0
SRR5208282_k141_2776296	SRR5208282	k141_2776296	RiPP	redox-cofactor	123127	125417	0	0	1	0	0
SRR5208282_k141_1793177	SRR5208282	k141_1793177	terpene	terpene	4486	6366	0	0	0	0	1
SRR5208282_k141_390793	SRR5208282	k141_390793	RiPP	RiPP-like	4211	5174	0	0	1	0	0
SRR5208282_k141_2918676	SRR5208282	k141_2918676	RiPP	RiPP-like	5081	5900	0	0	1	0	0
SRR5208282_k141_1656210	SRR5208282	k141_1656210	RiPP	RiPP-like	12572	14369	0	0	1	0	0
SRR5208282_k141_3341656	SRR5208282	k141_3341656	RiPP	RRE-containing	2880	3180	0	0	1	0	0
SRR5208282_k141_2781299	SRR5208282	k141_2781299	PKS	T1PKS	12101	16658	0	1	0	0	0
SRR5208282_k141_2781299	SRR5208282	k141_2781299	PKS	T1PKS	12101	16658	0	1	0	0	0
SRR5208282_k141_2781299	SRR5208282	k141_2781299	PKS	T1PKS	12101	16658	0	1	0	0	0
SRR5208282_k141_3763913	SRR5208282	k141_3763913	RiPP	lassopeptide	19902	29071	0	0	1	0	0
SRR5208282_k141_1937688	SRR5208282	k141_1937688	RiPP	redox-cofactor	3397	5766	0	0	1	0	0
SRR5208282_k141_4329770	SRR5208282	k141_4329770	PKS	T3PKS	6712	7768	0	1	0	0	0
SRR5208282_k141_1381281	SRR5208282	k141_1381281	RiPP	RRE-containing	89130	89424	0	0	1	0	0
SRR5208282_k141_2926863	SRR5208282	k141_2926863	RiPP	RiPP-like	50362	51280	0	0	1	0	0
SRR5208282_k141_681363	SRR5208282	k141_681363	PKS	ladderane	13142	17150	0	1	0	0	0
SRR5208282_k141_3771427	SRR5208282	k141_3771427	NRPS	NRPS-like	5267	6755	1	0	0	0	0
SRR5208282_k141_2085819	SRR5208282	k141_2085819	terpene	terpene	31933	40038	0	0	0	0	1
SRR5208282_k141_3070734	SRR5208282	k141_3070734	RiPP	redox-cofactor	19596	22037	0	0	1	0	0
SRR5208282_k141_1526391	SRR5208282	k141_1526391	PKS	T3PKS	9353	10403	0	1	0	0	0
SRR5208282_k141_3494283	SRR5208282	k141_3494283	RiPP	ranthipeptide	12855	14267	0	0	1	0	0
SRR5208282_k141_3353345	SRR5208282	k141_3353345	terpene	terpene	42938	51130	0	0	0	0	1
SRR5208282_k141_3775773	SRR5208282	k141_3775773	terpene	terpene	2415	12474	0	0	0	0	1
SRR5208282_k141_2090203	SRR5208282	k141_2090203	NRPS	NRPS	2	6602	1	0	0	0	0
SRR5208282_k141_3496867	SRR5208282	k141_3496867	NRPS	NRPS-like	9806	12689	1	0	0	0	0
SRR5208282_k141_550027	SRR5208282	k141_550027	NRPS	NRPS-like	5476	7378	1	0	0	0	0
SRR5208282_k141_1533433	SRR5208282	k141_1533433	terpene	terpene	21437	23153	0	0	0	0	1
SRR5208282_k141_3078496	SRR5208282	k141_3078496	NRPS	NRPS-like	7908	10434	1	0	0	0	0
SRR5208282_k141_3078496	SRR5208282	k141_3078496	NRPS	NRPS-like	7908	10434	1	0	0	0	0
SRR5208282_k141_133689	SRR5208282	k141_133689	NRPS	NRPS-like	2	2768	1	0	0	0	0
SRR5208282_k141_1536577	SRR5208282	k141_1536577	NRPS	NRPS-like	15289	18043	1	0	0	0	0
SRR5208282_k141_3642785	SRR5208282	k141_3642785	terpene	terpene	59172	67334	0	0	0	0	1
SRR5208282_k141_3361091	SRR5208282	k141_3361091	NRPS	NRPS-like	4351	7288	1	0	0	0	0
SRR5208282_k141_2379414	SRR5208282	k141_2379414	NRPS	NRPS-like	29447	32384	1	0	0	0	0
SRR5208282_k141_3362287	SRR5208282	k141_3362287	RiPP	RiPP-like	11391	11667	0	0	1	0	0
SRR5208282_k141_1959351	SRR5208282	k141_1959351	terpene	terpene	5749	10723	0	0	0	0	1
SRR5208282_k141_2804122	SRR5208282	k141_2804122	RiPP	RiPP-like	4102	4993	0	0	1	0	0
SRR5208282_k141_1259706	SRR5208282	k141_1259706	NRPS	NRPS-like	106817	109712	1	0	0	0	0
SRR5208282_k141_1822002	SRR5208282	k141_1822002	NRPS	NRPS-like	44025	46596	1	0	0	0	0
SRR5208282_k141_2242098	SRR5208282	k141_2242098	NRPS	NRPS-like	17967	20847	1	0	0	0	0
SRR5208282_k141_560092	SRR5208282	k141_560092	other	betalactone	25244	37858	0	0	0	1	0
SRR5208282_k141_560092	SRR5208282	k141_560092	RiPP	RiPP-like	97847	98699	0	0	1	0	0
SRR5208282_k141_2384597	SRR5208282	k141_2384597	RiPP	RRE-containing	3596	3902	0	0	1	0	0
SRR5208282_k141_981601	SRR5208282	k141_981601	NRPS	NRPS	1	6799	1	0	0	0	0
SRR5208282_k141_981601	SRR5208282	k141_981601	NRPS	NRPS	1	6799	1	0	0	0	0
